t_s,TimeUS,mode,armed,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
44.715,571080664,19,1,1500,1500,1436,1600,2000,2000,1500,1500,999,999,2000,2000,880,880
44.755,571120381,19,1,1500,1500,1436,1600,2000,2000,1500,1500,999,999,2000,2000,880,880
44.795,571160512,19,1,1500,1500,1435,1600,2000,2000,1500,1500,999,999,2000,2000,880,880
44.835,571200401,19,1,1500,1500,1426,1608,2000,2000,1500,1500,999,999,2000,2000,880,880
44.875,571240370,19,1,1500,1500,1426,1601,2000,2000,1500,1500,999,999,2000,2000,880,880
44.915,571280557,19,1,1500,1500,1426,1553,2000,2000,1500,1500,999,999,2000,2000,880,880
44.955,571320636,19,1,1500,1500,1426,1545,2000,2000,1500,1500,999,999,2000,2000,880,880
44.995,571360713,19,1,1500,1500,1426,1537,2000,2000,1500,1500,999,999,2000,2000,880,880
45.035,571400559,19,1,1500,1500,1426,1522,2000,2000,1500,1500,999,999,2000,2000,880,880
45.076,571440990,19,1,1500,1500,1425,1522,2000,2000,1500,1500,999,999,2000,2000,880,880
45.115,571480591,19,1,1500,1500,1425,1517,2000,2000,1500,1500,999,999,2000,2000,880,880
45.155,571520659,19,1,1500,1500,1425,1502,2000,2000,1500,1500,999,999,2000,2000,880,880
45.195,571560443,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.235,571600318,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.275,571640591,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.315,571680520,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.356,571721422,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.395,571760643,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.435,571800604,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.475,571840286,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.515,571880598,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.555,571920302,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.595,571960545,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.636,572001380,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.675,572040283,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.715,572080249,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.755,572120554,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.795,572160707,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.835,572200503,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.875,572240463,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.915,572280476,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.956,572321364,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
45.995,572360632,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.035,572400650,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.075,572440527,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.115,572480281,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.155,572520569,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.195,572560407,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.235,572600268,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.275,572640217,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.315,572680220,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.355,572720216,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.395,572760343,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.435,572800432,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.476,572840830,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.515,572880430,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.555,572920574,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.595,572960659,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.635,573000439,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.675,573040190,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.715,573080191,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.755,573120232,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.795,573160621,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.835,573200527,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.875,573240130,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.915,573280380,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.955,573320445,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
46.995,573360487,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.035,573400419,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.075,573440394,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.115,573480408,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.156,573520790,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.195,573560307,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.235,573600166,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.275,573640144,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.315,573680568,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.355,573720407,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.395,573760247,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.435,573800137,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.475,573840355,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.515,573880086,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.555,573920114,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.595,573960273,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.635,574000050,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.675,574040579,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.715,574080296,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.755,574120099,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.795,574160196,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.835,574200350,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.875,574240435,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.915,574280449,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.956,574320819,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
47.995,574360382,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.035,574400079,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.075,574440053,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.115,574480297,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.155,574520038,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.195,574560185,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.235,574600033,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.275,574640058,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.315,574680281,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.355,574720662,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.395,574760388,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.435,574800248,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.475,574840248,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.515,574880308,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.555,574919988,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.595,574960443,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.635,575000368,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.675,575040431,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.715,575079969,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.755,575120003,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.795,575160164,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.836,575201106,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.875,575240363,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.915,575280191,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.955,575319965,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
48.995,575360132,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.035,575399977,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.075,575440170,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.115,575480126,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.155,575520679,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.195,575560104,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.235,575600216,19,1,1500,1500,1424,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.275,575639827,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.315,575680144,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.355,575719845,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.395,575760089,19,1,1500,1500,1425,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.436,575801144,19,1,1500,1500,1431,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.475,575839867,19,1,1500,1500,1434,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.515,575879912,19,1,1500,1500,1446,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.555,575920564,19,1,1500,1500,1461,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.595,575960068,19,1,1500,1500,1469,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.635,575999898,19,1,1500,1500,1469,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.675,576040639,19,1,1500,1500,1470,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.715,576080083,19,1,1500,1500,1476,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.755,576120564,19,1,1500,1500,1485,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.795,576160251,19,1,1500,1500,1494,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.835,576199893,19,1,1500,1500,1511,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.875,576239907,19,1,1500,1500,1511,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.915,576279875,19,1,1500,1500,1511,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.955,576320489,19,1,1500,1500,1519,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
49.995,576360229,19,1,1500,1500,1519,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.035,576399831,19,1,1500,1500,1520,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.075,576440081,19,1,1500,1500,1528,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.115,576479812,19,1,1500,1500,1544,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.155,576519838,19,1,1500,1500,1544,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.195,576559994,19,1,1500,1500,1545,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.235,576600133,19,1,1500,1500,1561,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.275,576640127,19,1,1500,1500,1562,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.315,576679823,19,1,1500,1500,1565,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.355,576719853,19,1,1500,1500,1567,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.395,576759949,19,1,1500,1500,1567,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.436,576800930,19,1,1500,1500,1575,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.475,576840043,19,1,1500,1500,1575,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.515,576880005,19,1,1500,1500,1577,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.555,576920485,19,1,1500,1500,1585,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.595,576960172,19,1,1500,1500,1599,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.635,577000054,19,1,1500,1500,1605,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.675,577040278,19,1,1500,1500,1607,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.714,577079700,19,1,1500,1500,1614,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.754,577119744,19,1,1500,1500,1615,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.795,577159971,19,1,1500,1500,1617,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.835,577199815,19,1,1500,1500,1617,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.875,577240053,19,1,1500,1500,1617,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.914,577279764,19,1,1500,1500,1618,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.954,577319772,19,1,1500,1500,1625,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
50.995,577359890,19,1,1500,1500,1627,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.034,577399778,19,1,1500,1500,1635,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.075,577440021,19,1,1500,1500,1635,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.114,577479746,19,1,1500,1500,1635,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.154,577519748,19,1,1500,1500,1636,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.195,577559845,19,1,1500,1500,1643,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.234,577599776,19,1,1500,1500,1651,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.274,577639769,19,1,1500,1500,1658,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.314,577679739,19,1,1500,1500,1667,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.355,577720366,19,1,1500,1500,1668,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.395,577760048,19,1,1500,1500,1670,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.434,577799703,19,1,1500,1500,1677,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.474,577839693,19,1,1500,1500,1690,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.514,577879711,19,1,1500,1500,1696,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.555,577920309,19,1,1500,1500,1697,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.595,577960332,19,1,1500,1500,1697,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.634,577999654,19,1,1500,1500,1706,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.675,578040485,19,1,1500,1500,1706,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.714,578079701,19,1,1500,1500,1707,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.754,578119703,19,1,1500,1500,1708,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.795,578159859,19,1,1500,1500,1710,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.835,578200273,19,1,1500,1500,1710,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.875,578239864,19,1,1500,1500,1712,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.915,578279883,19,1,1500,1500,1725,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.955,578320342,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
51.995,578360025,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.034,578399619,19,1,1500,1500,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.074,578439580,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.115,578479864,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.155,578520333,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.195,578559960,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.235,578599966,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.275,578639960,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.315,578679909,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.355,578720251,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.395,578760152,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.434,578799587,19,1,1500,1527,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.474,578839634,19,1,1500,1570,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.514,578879617,19,1,1500,1633,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.554,578919531,19,1,1500,1684,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.594,578959768,19,1,1500,1733,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.634,578999611,19,1,1500,1793,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.675,579040397,19,1,1500,1832,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.714,579079563,19,1,1500,1866,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.754,579119628,19,1,1500,1896,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.794,579159772,19,1,1500,1905,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.834,579199562,19,1,1500,1912,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.874,579239585,19,1,1501,1912,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.915,579279952,19,1,1502,1912,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.955,579320674,19,1,1502,1912,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
52.995,579359910,19,1,1501,1912,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.035,579399814,19,1,1501,1912,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.075,579439821,19,1,1501,1912,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.114,579479784,19,1,1500,1912,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.155,579520268,19,1,1501,1910,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.194,579559640,19,1,1501,1910,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.234,579599555,19,1,1500,1912,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.274,579639548,19,1,1500,1915,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.314,579679559,19,1,1500,1915,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.355,579720666,19,1,1500,1916,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.394,579759647,19,1,1500,1916,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.434,579799519,19,1,1500,1916,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.474,579839508,19,1,1500,1915,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.515,579879983,19,1,1500,1915,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.555,579920072,19,1,1500,1912,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.595,579959905,19,1,1500,1905,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.634,579999459,19,1,1500,1896,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.675,580040020,19,1,1500,1897,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.714,580079557,19,1,1500,1897,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.754,580119506,19,1,1500,1896,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.795,580159805,19,1,1500,1895,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.834,580199475,19,1,1500,1887,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.874,580239674,19,1,1500,1887,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.914,580279700,19,1,1500,1878,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.955,580320720,19,1,1500,1869,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
53.994,580359749,19,1,1500,1868,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.034,580399666,19,1,1500,1868,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.074,580439685,19,1,1500,1868,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.114,580479470,19,1,1483,1839,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.154,580519446,19,1,1470,1823,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.194,580559638,19,1,1466,1809,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.234,580599474,19,1,1421,1784,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.274,580639462,19,1,1391,1783,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.314,580679677,19,1,1368,1774,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.354,580719411,19,1,1340,1773,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.394,580759526,19,1,1320,1766,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.434,580799632,19,1,1298,1749,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.474,580839430,19,1,1290,1742,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.514,580879684,19,1,1298,1743,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.554,580919388,19,1,1298,1745,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.594,580959607,19,1,1275,1738,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.634,580999409,19,1,1273,1731,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.675,581040076,19,1,1266,1729,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.715,581079852,19,1,1265,1727,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.754,581119361,19,1,1255,1719,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.794,581159682,19,1,1235,1711,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.834,581199397,19,1,1226,1702,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.874,581239387,19,1,1233,1700,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.914,581279590,19,1,1225,1686,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.955,581320006,19,1,1212,1670,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
54.994,581359433,19,1,1220,1662,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.034,581399340,19,1,1233,1647,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.074,581439358,19,1,1258,1632,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.114,581479406,19,1,1281,1635,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.154,581519337,19,1,1308,1628,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.194,581559467,19,1,1388,1627,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.234,581599379,19,1,1481,1635,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.274,581639357,19,1,1474,1598,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.314,581679619,19,1,1466,1582,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.354,581719273,19,1,1488,1567,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.394,581759438,19,1,1488,1534,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.434,581799254,19,1,1500,1519,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.474,581839302,19,1,1500,1517,1732,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.514,581879338,19,1,1500,1515,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.555,581920407,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.594,581959465,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.634,581999573,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.674,582039775,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.714,582079341,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.754,582119260,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
55.794,582159592,19,1,1500,1500,1731,1500,2000,2000,1500,1500,999,999,2000,2000,880,880
